"flybase_gene_ID" "t0" "t1" "t2" "t4" "t8" "t16" "t24"
"2205" "FBgn0024814" 32079 34271 28253 36499 25064 9044 9650
"2206" "FBgn0024833" 21955 18510 19380 12633 4124 2030 4335
"2207" "FBgn0024836" 2 1 0 5 0 0 8
"2208" "FBgn0024841" 5560 5645 4645 4940 3401 2271 3439
"2209" "FBgn0024846" 10895 9347 9517 6100 1725 730 1936
"2210" "FBgn0024887" 5338 3893 2331 1078 657 635 1138
"2211" "FBgn0024889" 22094 15793 11444 6212 3375 2494 3438
"2212" "FBgn0024897" 114 89 121 120 87 39 28
"2213" "FBgn0024909" 4171 2223 866 641 567 529 948
"2214" "FBgn0024912" 4625 3369 2557 2597 1883 767 905
"2215" "FBgn0024913" 21 14 5 7 6 8 17
"2216" "FBgn0024920" 22485 20894 21220 18852 10836 4329 6110
"2217" "FBgn0024921" 6682 4096 1800 3260 1769 1418 2699
"2218" "FBgn0024941" 13 6 5 17 7 13 15
"2219" "FBgn0024943" 1 0 1 2 0 1 4
"2220" "FBgn0024944" 2 0 0 0 5 0 0
"2221" "FBgn0024945" 5630 4431 3483 1514 752 470 1181
"2222" "FBgn0024947" 35174 32993 32127 31053 14701 6580 8625
"2223" "FBgn0024956" 8587 7201 6815 5201 2682 1488 2455
"2224" "FBgn0024957" 8860 7194 7154 5238 2395 1391 4993
"2225" "FBgn0024958" 11824 10524 12513 9318 3758 1392 3003
"2226" "FBgn0024963" 6 7 8 9 10 0 6
"2227" "FBgn0024973" 9246 5935 5726 3649 1942 1090 2689
"2228" "FBgn0024975" 2352 667 449 458 389 290 533
"2229" "FBgn0024980" 4983 3598 1970 1217 806 808 2089
"2230" "FBgn0024983" 6965 6042 6409 5566 1968 435 1278
"2231" "FBgn0024984" 1397 1349 1362 1198 738 298 475
"2232" "FBgn0024985" 2088 1460 1089 901 581 369 1268
"2233" "FBgn0024986" 1952 1660 1252 1130 664 568 1035
"2234" "FBgn0024987" 3010 2361 1290 1621 977 783 2695
"2235" "FBgn0024989" 86 82 37 46 30 23 35
"2236" "FBgn0024991" 3522 1448 812 752 728 498 1697
"2237" "FBgn0024992" 9222 7260 7516 4833 2580 1521 3912
"2238" "FBgn0024993" 2139 527 303 229 233 202 552
"2239" "FBgn0024994" 11791 10662 11209 9328 3327 1565 2544
"2240" "FBgn0024995" 10 7 2 6 1 1 1
"2241" "FBgn0024996" 11892 11014 11033 8609 3249 1501 2305
"2242" "FBgn0024997" 2312 1296 1132 1005 540 396 813
"2243" "FBgn0024998" 1782 981 600 509 311 219 859
"2244" "FBgn0025109" 7107 6268 6098 4913 2037 804 1265
"2245" "FBgn0025111" 21861 22017 27050 30470 31300 8606 2323
"2246" "FBgn0025115" 0 0 0 1 0 0 0
"2247" "FBgn0025118" 0 0 0 0 0 2 0
"2248" "FBgn0025185" 2926 1335 758 614 483 497 655
"2249" "FBgn0025186" 2657 841 490 521 443 379 1002
"2250" "FBgn0025286" 73073 78514 81581 127119 215397 208327 227945
"2251" "FBgn0025334" 1 0 3 1 0 0 0
"2252" "FBgn0025335" 15953 11307 8048 3388 1626 1444 3393
"2253" "FBgn0025336" 15655 14608 15339 12786 4971 1465 2329
"2254" "FBgn0025352" 24012 20726 19899 16318 7624 2868 7424
"2255" "FBgn0025355" 0 0 0 0 0 0 0
"2256" "FBgn0025360" 1 0 0 0 0 0 0
"2257" "FBgn0025366" 85288 79272 68414 80952 64099 33807 40381
"2258" "FBgn0025373" 5745 5396 4598 3228 1226 717 1906
"2259" "FBgn0025378" 0 0 0 0 0 0 0
"2260" "FBgn0025381" 48573 38996 31559 20357 10792 9259 22151
"2261" "FBgn0025382" 959 503 530 355 199 162 491
"2262" "FBgn0025383" 297 214 306 326 292 73 125
"2263" "FBgn0025387" 76 26 22 44 29 16 48
"2264" "FBgn0025388" 1179 785 465 498 424 360 912
"2265" "FBgn0025390" 22 18 12 37 60 14 54
"2266" "FBgn0025391" 5 5 0 0 10 7 0
"2267" "FBgn0025393" 0 0 0 0 0 0 0
"2268" "FBgn0025394" 9386 7656 5478 4143 1741 2024 5447
"2269" "FBgn0025454" 50 28 21 20 22 35 15
"2270" "FBgn0025455" 3214 1150 450 1192 1168 1004 2710
"2271" "FBgn0025456" 301 288 313 312 237 98 107
"2272" "FBgn0025457" 24914 23190 24307 17782 6025 2466 6109
"2273" "FBgn0025463" 33999 27929 29090 16035 5652 3775 8083
"2274" "FBgn0025469" 8727 8515 9645 7637 3255 1088 1457
"2275" "FBgn0025519" 5056 4454 3931 3250 1411 940 2186
"2276" "FBgn0025525" 212 92 48 79 107 123 185
"2277" "FBgn0025549" 2698 1620 424 945 737 616 1741
"2278" "FBgn0025558" 10 19 10 5 7 2 11
"2279" "FBgn0025571" 11597 7752 5702 2258 1584 1139 4148
"2280" "FBgn0025573" 10 3 2 0 0 0 0
"2281" "FBgn0025574" 2601 1885 1039 703 490 288 598
"2282" "FBgn0025578" 23 16 25 28 20 8 5
"2283" "FBgn0025582" 101516 97268 117348 105105 69522 29747 29373
"2284" "FBgn0025583" 0 0 1 0 0 0 0
"2285" "FBgn0025592" 9164 7879 7938 6131 2150 1413 3139
"2286" "FBgn0025595" 0 1 1 1 0 0 0
"2287" "FBgn0025608" 14239 12432 10414 8131 3255 1629 4843
"2288" "FBgn0025612" 1 1 1 0 0 0 0
"2289" "FBgn0025613" 0 1 0 0 0 0 0
"2290" "FBgn0025615" 20376 20620 23103 27388 22131 5330 5134
"2291" "FBgn0025616" 62 41 25 24 14 13 15
"2292" "FBgn0025620" 6 0 1 2 2 9 0
"2293" "FBgn0025621" 2716 1426 1126 786 503 337 1051
"2294" "FBgn0025624" 21167 18572 17958 12900 4838 2023 3239
"2295" "FBgn0025625" 198 137 99 141 124 47 163
"2296" "FBgn0025626" 10950 7016 5547 3226 2095 1818 4031
"2297" "FBgn0025627" 234 56 49 50 56 54 65
"2298" "FBgn0025628" 40823 35551 39464 26794 10559 5853 11052
"2299" "FBgn0025629" 13002 11799 12605 9344 4979 1759 2621
"2300" "FBgn0025630" 2396 770 426 240 314 260 751
"2301" "FBgn0025631" 3552 2464 1515 1159 813 676 2056
"2302" "FBgn0025632" 245 63 91 69 56 44 68
"2303" "FBgn0025633" 2221 1347 773 671 609 540 1778
"2304" "FBgn0025634" 3356 2825 2370 1360 551 375 645
"2305" "FBgn0025635" 2229 1132 799 637 559 496 569
"2306" "FBgn0025637" 26542 26048 26434 32970 29278 10956 7508
"2307" "FBgn0025638" 7693 7797 7484 8988 9027 3286 3266
"2308" "FBgn0025639" 1517 484 299 376 349 428 1295
"2309" "FBgn0025640" 2162 1911 2251 2255 2055 857 1403
"2310" "FBgn0025641" 1000 753 619 586 549 262 909
"2311" "FBgn0025642" 814 453 276 226 161 96 208
"2312" "FBgn0025643" 1 0 3 1 0 1 10
"2313" "FBgn0025644" 0 0 0 0 0 0 0
"2314" "FBgn0025645" 0 0 0 0 0 0 0
"2315" "FBgn0025674" 46265 40223 41115 29076 10994 5042 8245
"2316" "FBgn0025676" 1104 810 375 469 431 233 491
"2317" "FBgn0025678" 143676 144383 143634 186700 165546 75616 59855
"2318" "FBgn0025679" 1 0 0 0 0 0 0
"2319" "FBgn0025680" 4 7 8 2 14 11 0
"2320" "FBgn0025681" 12987 9514 6308 5443 3020 1827 5599
"2321" "FBgn0025682" 116611 122124 135550 175208 202970 109514 68011
"2322" "FBgn0025683" 29934 26894 26167 21252 6966 2401 9243
"2323" "FBgn0025684" 36986 28491 26775 14836 5499 2668 3660
"2324" "FBgn0025686" 0 0 0 0 0 0 0
"2325" "FBgn0025687" 44045 37606 40592 26036 8206 5456 16720
"2326" "FBgn0025692" 0 0 0 0 0 0 0
"2327" "FBgn0025693" 7853 7078 7314 6382 2677 1486 3843
"2328" "FBgn0025697" 90 55 26 27 25 24 103
"2329" "FBgn0025700" 35673 34574 35094 32882 13460 4430 5824
"2330" "FBgn0025702" 157 86 42 92 90 54 97
"2331" "FBgn0025709" 1 1 0 1 1 0 4
"2332" "FBgn0025712" 65 52 45 38 18 44 37
"2333" "FBgn0025716" 23555 21400 21864 14158 3303 1727 3445
"2334" "FBgn0025720" 17838 13163 9948 4604 2711 1727 2730
"2335" "FBgn0025724" 59746 56477 63645 50688 17692 6025 13362
"2336" "FBgn0025725" 43367 38053 39117 25785 11784 6541 16013
"2337" "FBgn0025726" 18685 11949 7916 11094 8484 7326 8902
"2338" "FBgn0025739" 7013 4304 2394 1117 746 482 1473
"2339" "FBgn0025740" 1065 654 456 886 410 398 858
"2340" "FBgn0025741" 9629 6571 4973 7664 3394 2625 6112
"2341" "FBgn0025742" 14610 12379 11313 5877 1934 1125 2429
"2342" "FBgn0025743" 3553 1839 919 766 644 656 1630
"2343" "FBgn0025776" 7 1 0 0 1 1 0
"2344" "FBgn0025777" 4845 3033 1084 1418 887 693 1583
"2345" "FBgn0025781" 7050 4173 2390 1154 653 579 1422
"2346" "FBgn0025790" 8254 5781 4079 2548 1724 1221 3220
"2347" "FBgn0025800" 5328 4153 1847 1723 835 1014 2910
"2348" "FBgn0025802" 5240 4176 3326 2656 1221 775 2115
"2349" "FBgn0025807" 3283 2349 1445 604 352 245 777
"2350" "FBgn0025808" 2884 1706 830 599 388 317 601
"2351" "FBgn0025809" 1891 799 284 335 358 460 878
"2352" "FBgn0025814" 4803 4537 4513 3900 2516 741 880
"2353" "FBgn0025815" 17147 12904 9462 3775 1982 1787 4362
"2354" "FBgn0025820" 3185 2665 2080 991 544 470 930
"2355" "FBgn0025821" 4 1 0 4 1 0 0
"2356" "FBgn0025825" 0 0 0 0 0 0 0
"2357" "FBgn0025827" 0 0 0 0 0 0 1
"2358" "FBgn0025830" 5572 3303 1788 1061 688 467 1449
"2359" "FBgn0025832" 10591 9325 8303 4904 1585 1078 2028
"2360" "FBgn0025833" 1 0 0 5 4 1 0
"2361" "FBgn0025835" 15 8 4 4 1 0 1
"2362" "FBgn0025836" 9 11 2 2 4 1 5
"2363" "FBgn0025837" 0 0 0 0 0 0 0
"2364" "FBgn0025838" 3 2 6 2 7 19 0
"2365" "FBgn0025839" 2925 3003 2998 3923 4701 2516 1925
"2366" "FBgn0025864" 8136 6789 5374 4604 3015 1995 4947
"2367" "FBgn0025865" 31873 28192 25823 24391 13280 8211 12939
"2368" "FBgn0025866" 4189 3519 2719 1848 918 1007 1837
"2369" "FBgn0025874" 2965 1082 575 486 458 346 799
"2370" "FBgn0025878" 20 14 16 18 9 9 8
"2371" "FBgn0025879" 89 67 77 72 48 31 36
"2372" "FBgn0025881" 366 131 69 42 58 59 75
"2373" "FBgn0025882" 11 5 3 5 4 0 0
"2374" "FBgn0025885" 59362 52870 55306 36599 14754 18005 75318
"2375" "FBgn0025936" 8572 5477 3180 3322 1679 1373 3935
"2376" "FBgn0026015" 9850 6976 5430 3966 2212 1372 2625
"2377" "FBgn0026056" 1977 1689 1028 693 386 379 1586
"2378" "FBgn0026058" 0 1 0 0 0 0 0
"2379" "FBgn0026059" 1800 1496 797 842 532 382 1415
"2380" "FBgn0026060" 185 153 130 138 78 19 57
"2381" "FBgn0026061" 8 12 13 6 4 15 27
"2382" "FBgn0026063" 0 0 0 0 0 0 0
"2383" "FBgn0026064" 0 0 0 0 0 0 0
"2384" "FBgn0026076" 5632 2593 655 869 664 656 1228
"2385" "FBgn0026077" 1 1 0 4 8 0 0
"2386" "FBgn0026079" 15168 10003 7195 2820 1319 1021 2689
"2387" "FBgn0026080" 4616 3111 1876 1260 1025 717 1369
"2388" "FBgn0026083" 6012 4461 3255 2854 2180 1757 4803
"2389" "FBgn0026084" 11316 9534 5727 4846 3303 3538 5484
"2390" "FBgn0026085" 1017 1006 845 884 621 472 1102
"2391" "FBgn0026086" 3119 2052 1124 935 725 750 1741
"2392" "FBgn0026088" 1064 1169 828 956 938 827 1567
"2393" "FBgn0026089" 5192 4991 4515 4452 3021 1592 1748
"2394" "FBgn0026090" 5366 5262 4721 5261 3976 1955 2050
"2395" "FBgn0026136" 0 0 1 0 0 0 0
"2396" "FBgn0026141" 0 0 0 0 1 0 0
"2397" "FBgn0026143" 5692 3473 2583 1293 592 615 1241
"2398" "FBgn0026144" 10 1 1 3 0 0 12
"2399" "FBgn0026147" 11108 8794 6999 3332 1565 1439 2683
"2400" "FBgn0026148" 1596 758 262 145 100 169 260
"2401" "FBgn0026149" 6869 4948 3287 1989 1212 1156 1414
"2402" "FBgn0026150" 27049 28236 29754 29437 14822 4733 4875
"2403" "FBgn0026160" 1444 397 104 343 340 205 578
"2404" "FBgn0026162" 0 0 0 0 0 0 0
"2405" "FBgn0026163" 0 0 0 0 0 0 0
"2406" "FBgn0026164" 0 0 0 0 0 0 0
"2407" "FBgn0026169" 94 42 29 46 88 55 59
"2408" "FBgn0026174" 3 1 3 4 1 2 8
"2409" "FBgn0026175" 149 176 127 168 144 111 55
"2410" "FBgn0026176" 176 170 209 270 204 99 145
"2411" "FBgn0026179" 1319 524 224 306 246 136 512
"2412" "FBgn0026181" 6300 4645 3439 3105 1690 1631 4072
"2413" "FBgn0026189" 9439 8322 6557 8790 4679 2723 11159
"2414" "FBgn0026190" 0 0 0 0 0 0 0
"2415" "FBgn0026192" 10298 8103 4145 4769 3136 2808 3727
"2416" "FBgn0026196" 93973 70992 50192 20367 10459 7946 10923
"2417" "FBgn0026197" 58 50 18 19 24 69 37
"2418" "FBgn0026199" 8354 4764 2174 4032 1418 1311 2837
"2419" "FBgn0026206" 1993 772 293 739 597 534 857
"2420" "FBgn0026207" 10535 8765 8009 3971 1206 995 1728
"2421" "FBgn0026238" 16707 10302 4048 2165 1374 1758 3260
"2422" "FBgn0026239" 105 47 27 45 34 27 166
"2423" "FBgn0026250" 19254 20479 11489 25664 27525 17823 20844
"2424" "FBgn0026252" 62829 56303 58496 51088 21906 10799 22581
"2425" "FBgn0026255" 23 4 17 10 23 3 0
"2426" "FBgn0026257" 1316 1120 491 316 224 285 607
"2427" "FBgn0026259" 37732 35701 39204 34784 18544 13761 17559
"2428" "FBgn0026261" 8796 8191 8357 7066 3266 1232 1551
"2429" "FBgn0026262" 2316 1366 549 881 385 199 765
"2430" "FBgn0026263" 3700 1098 637 551 438 523 700
"2431" "FBgn0026268" 12 10 10 3 8 18 9
"2432" "FBgn0026309" 3515 2729 1694 812 509 458 1289
"2433" "FBgn0026313" 5405 4326 3474 3622 1985 1530 3893
"2434" "FBgn0026314" 4 4 4 7 5 4 0
"2435" "FBgn0026315" 10302 8974 8883 6278 2194 1359 4194
"2436" "FBgn0026316" 15731 15112 11602 6860 1871 1199 2042
"2437" "FBgn0026317" 5050 3707 2634 1656 873 516 1799
"2438" "FBgn0026319" 15885 3339 2006 3254 3631 4306 5200
"2439" "FBgn0026320" 5 7 5 7 11 0 4
"2440" "FBgn0026323" 5524 3791 2304 1967 1491 1214 2794
"2441" "FBgn0026324" 3003 3432 2971 2407 1387 737 926
"2442" "FBgn0026326" 8933 6080 4086 2369 1556 1378 2566
"2443" "FBgn0026361" 3720 3444 3360 2180 993 535 935
"2444" "FBgn0026369" 8701 6146 5054 3007 1669 1530 3242
"2445" "FBgn0026370" 11843 8931 7339 6046 3289 2324 5122
"2446" "FBgn0026371" 6863 5471 4025 2295 1129 814 1817
"2447" "FBgn0026372" 158629 161722 176386 278072 415373 307023 423368
"2448" "FBgn0026373" 6849 5513 4685 2309 1068 948 1757
"2449" "FBgn0026374" 599 391 282 269 239 130 281
"2450" "FBgn0026375" 3114 2356 1181 1721 1097 555 2308
"2451" "FBgn0026376" 4159 2477 1286 1989 1470 1198 1592
"2452" "FBgn0026378" 9908 7923 6306 3159 1732 1009 1648
"2453" "FBgn0026379" 3341 1276 438 700 415 457 848
"2454" "FBgn0026380" 48403 50223 47958 56283 53770 12514 8984
"2455" "FBgn0026384" 0 0 0 0 0 0 0
"2456" "FBgn0026385" 0 0 0 0 0 0 0
"2457" "FBgn0026386" 0 0 0 0 0 0 0
"2458" "FBgn0026388" 0 0 0 0 0 0 0
"2459" "FBgn0026389" 1 0 1 2 0 0 0
"2460" "FBgn0026390" 0 0 0 1 0 0 0
"2461" "FBgn0026391" 0 1 1 0 7 1 1
"2462" "FBgn0026392" 0 0 0 0 0 0 0
"2463" "FBgn0026393" 461 131 65 41 40 84 152
"2464" "FBgn0026394" 0 0 0 0 0 0 0
"2465" "FBgn0026395" 0 0 0 0 0 0 0
"2466" "FBgn0026396" 4 3 4 6 1 2 0
"2467" "FBgn0026397" 2 0 1 1 0 1 7
"2468" "FBgn0026398" 0 1 0 0 0 6 4
"2469" "FBgn0026399" 0 0 0 0 0 0 0
"2470" "FBgn0026400" 12425 9867 7400 4186 1955 1591 2860
"2471" "FBgn0026401" 6391 2792 1790 4692 2312 2139 2868
"2472" "FBgn0026402" 5773 4372 2747 867 544 461 852
"2473" "FBgn0026403" 5 8 7 4 24 18 2
"2474" "FBgn0026404" 9404 5178 2956 1797 1352 1446 2188
"2475" "FBgn0026409" 124441 127156 142485 182972 157260 69119 49645
"2476" "FBgn0026411" 0 1 0 0 0 0 0
"2477" "FBgn0026415" 54 63 74 121 145 116 91
"2478" "FBgn0026417" 7050 6153 5561 4192 1709 730 763
"2479" "FBgn0026418" 56646 45785 29698 25606 18216 16918 28444
"2480" "FBgn0026427" 3390 1610 1200 1455 1171 1276 2659
"2481" "FBgn0026428" 2133 1131 959 587 467 399 979
"2482" "FBgn0026430" 7257 5730 4609 2428 1091 1012 2489
"2483" "FBgn0026431" 4639 3458 2218 1299 777 619 971
"2484" "FBgn0026432" 3390 2333 1497 1120 741 654 1398
"2485" "FBgn0026433" 1967 889 694 310 147 231 649
"2486" "FBgn0026438" 0 0 0 0 1 0 0
"2487" "FBgn0026439" 58 36 29 40 45 14 166
"2488" "FBgn0026441" 4576 3129 1876 1786 1243 1210 2611
"2489" "FBgn0026479" 17809 14562 13609 8317 4206 2894 5183
"2490" "FBgn0026533" 16151 13893 7689 10119 5182 4845 12086
"2491" "FBgn0026562" 61727 63606 76897 120752 192229 170254 209796
"2492" "FBgn0026563" 0 1 0 1 0 0 0
"2493" "FBgn0026565" 0 0 0 0 0 0 0
"2494" "FBgn0026566" 16279 15147 14773 13667 6988 2043 2980
"2495" "FBgn0026570" 10516 6346 2694 1624 1164 1163 2826
"2496" "FBgn0026573" 2877 1572 768 914 668 632 1578
"2497" "FBgn0026575" 5696 3186 1496 2629 2147 1625 5331
"2498" "FBgn0026576" 14014 11056 8861 3649 1255 963 2951
"2499" "FBgn0026577" 6455 3781 2252 2460 1839 1802 4761
"2500" "FBgn0026582" 1293 605 262 198 296 371 1045
"2501" "FBgn0026592" 66 70 59 62 40 32 58
"2502" "FBgn0026593" 3071 1327 775 461 398 378 717
"2503" "FBgn0026597" 5766 4189 2851 2377 1224 711 2664
"2504" "FBgn0026598" 2839 1765 1412 1060 594 487 1202
"2505" "FBgn0026602" 2556 1426 883 633 478 374 712
"2506" "FBgn0026616" 155 135 94 89 80 46 263
"2507" "FBgn0026619" 5554 3799 2511 1471 881 916 1793
"2508" "FBgn0026620" 13365 11661 7062 8634 5525 3752 6808
"2509" "FBgn0026630" 22422 19344 17698 13629 5433 2837 5652
"2510" "FBgn0026634" 6391 4913 3426 1332 581 614 1424
"2511" "FBgn0026666" 4930 4479 4197 3032 1738 949 1047
"2512" "FBgn0026679" 5408 3657 2850 1453 882 569 1889
"2513" "FBgn0026702" 6211 2900 1431 958 620 555 935
"2514" "FBgn0026713" 5518 5210 6397 5311 2993 1147 3360
"2515" "FBgn0026718" 4950 4874 4598 3573 796 533 1691
"2516" "FBgn0026721" 8835 8495 11774 12968 12549 6792 7970
"2517" "FBgn0026722" 4582 2981 2087 1373 834 476 1568
"2518" "FBgn0026737" 11680 8483 4554 2051 1100 1168 1440
"2519" "FBgn0026738" 5517 4708 3562 1677 605 467 1073
"2520" "FBgn0026741" 5479 4716 4176 2995 1275 779 1265
"2521" "FBgn0026749" 4179 2011 817 561 399 633 1133
"2522" "FBgn0026751" 7271 6657 3929 3239 1580 1252 2225
"2523" "FBgn0026754" 2 0 0 3 0 0 1
"2524" "FBgn0026755" 0 0 0 0 0 0 0
"2525" "FBgn0026756" 4 0 0 0 1 4 0
"2526" "FBgn0026760" 5 14 8 7 0 1 16
"2527" "FBgn0026761" 23260 21465 22757 15730 5745 2208 4145
"2528" "FBgn0026777" 22511 18642 12818 7009 3569 2961 4469
"2529" "FBgn0026778" 0 0 0 0 0 0 0
"2530" "FBgn0026787" 9173 6848 6156 4073 1918 981 1501
"2531" "FBgn0026869" 3424 1259 469 964 744 651 2558
"2532" "FBgn0026872" 3030 2617 2862 2377 1193 522 690
"2533" "FBgn0026873" 4568 4621 3978 4643 3596 1152 2002
"2534" "FBgn0026874" 60 32 28 4 11 10 85
"2535" "FBgn0026876" 1928 932 658 413 407 281 992
"2536" "FBgn0026878" 20 29 12 13 9 8 29
"2537" "FBgn0026879" 839 797 729 1441 1977 1944 2027
"2538" "FBgn0027052" 8576 6601 3146 1434 797 1015 1620
"2539" "FBgn0027053" 14218 14377 14006 11543 4111 1846 3669
"2540" "FBgn0027054" 13459 11320 12039 8665 4072 1805 3231
"2541" "FBgn0027055" 18673 18042 18736 14553 5221 2248 3760
"2542" "FBgn0027057" 16679 13717 11101 5358 1818 1423 3078
"2543" "FBgn0027066" 66987 66587 52918 64548 28043 18661 23182
"2544" "FBgn0027070" 403 313 375 339 142 34 74
"2545" "FBgn0027073" 381 319 412 375 136 46 10
"2546" "FBgn0027074" 5 4 1 1 2 14 0
"2547" "FBgn0027079" 29703 23977 24126 15817 7750 6344 10127
"2548" "FBgn0027080" 36163 34178 36553 30777 14731 6158 6915
"2549" "FBgn0027081" 55758 49089 51803 41708 15009 7425 13523
"2550" "FBgn0027082" 3371 2733 2364 1282 594 527 1051
"2551" "FBgn0027083" 4886 4509 4668 3633 1277 485 676
"2552" "FBgn0027084" 29338 24561 25589 15065 6211 3611 7865
"2553" "FBgn0027085" 7443 5734 5764 2838 1002 762 1441
"2554" "FBgn0027086" 32841 30578 31301 25052 8142 4404 7907
"2555" "FBgn0027087" 26825 24656 28694 24733 10983 3520 6684
"2556" "FBgn0027088" 47292 40962 45703 29325 12241 5928 11175
"2557" "FBgn0027090" 14984 11971 12284 6972 2420 1576 3776
"2558" "FBgn0027091" 24352 21011 21580 14889 5717 3090 4711
"2559" "FBgn0027093" 26440 23049 20319 12875 3221 1917 4669
"2560" "FBgn0027094" 83627 78166 89529 81318 39915 14569 20780
"2561" "FBgn0027095" 24243 25791 20269 32856 38887 19743 14496
"2562" "FBgn0027101" 4619 2001 917 1237 807 1032 1756
"2563" "FBgn0027106" 6 4 15 5 11 4 2
"2564" "FBgn0027107" 0 0 0 0 1 0 0
"2565" "FBgn0027108" 2171 1731 920 1388 849 574 955
"2566" "FBgn0027109" 0 0 0 0 0 1 1
"2567" "FBgn0027111" 137 116 94 75 69 24 34
"2568" "FBgn0027259" 4269 3339 2052 1120 984 1028 1814
"2569" "FBgn0027279" 5610 4716 4092 4519 3037 1986 6868
"2570" "FBgn0027280" 21225 20924 22330 32732 27227 10857 15675
"2571" "FBgn0027287" 2751 1623 1616 1947 1929 1213 4313
"2572" "FBgn0027291" 11203 12388 7963 15951 10078 3145 5593
"2573" "FBgn0027296" 7616 5832 4790 2531 978 782 1083
"2574" "FBgn0027329" 65850 53455 45005 29979 16286 11206 24552
"2575" "FBgn0027330" 13183 10472 9518 3425 1352 962 2288
"2576" "FBgn0027334" 3006 2636 1517 1082 638 574 1009
"2577" "FBgn0027335" 26141 18646 11424 12300 10041 7612 21604
"2578" "FBgn0027338" 60028 52553 40622 28541 7885 6137 11657
"2579" "FBgn0027339" 2078 1036 559 791 648 570 1422
"2580" "FBgn0027341" 5 6 2 1 1 0 0
"2581" "FBgn0027342" 3140 1323 631 390 310 318 948
"2582" "FBgn0027343" 44 14 7 7 5 8 8
"2583" "FBgn0027348" 1223 993 908 639 296 282 415
"2584" "FBgn0027356" 1435 912 431 502 293 438 1416
"2585" "FBgn0027358" 0 0 0 0 0 0 0
"2586" "FBgn0027359" 13088 12627 12667 10609 5380 1934 2022
"2587" "FBgn0027360" 0 0 0 0 0 0 0
"2588" "FBgn0027363" 14123 8960 4381 3785 2957 2814 5870
"2589" "FBgn0027364" 1 1 1 0 0 0 0
"2590" "FBgn0027375" 2849 2220 776 1690 797 556 1434
"2591" "FBgn0027376" 6 5 1 2 1 16 7
"2592" "FBgn0027378" 5836 4867 4233 2431 998 951 1585
"2593" "FBgn0027453" 18501 15987 14554 11047 3787 2460 2905
"2594" "FBgn0027490" 5371 1998 1279 978 822 805 1523
"2595" "FBgn0027491" 38 21 9 12 13 14 30
"2596" "FBgn0027492" 11374 8571 4693 5898 4307 3273 10617
"2597" "FBgn0027493" 52052 42181 46532 33895 16575 8864 11298
"2598" "FBgn0027494" 36 39 8 44 29 44 43
"2599" "FBgn0027495" 9593 6701 4055 1984 1443 889 2919
"2600" "FBgn0027496" 31536 30984 29889 24216 8281 2775 4947
"2601" "FBgn0027497" 5162 3601 2225 1477 1158 1270 2651
"2602" "FBgn0027498" 0 0 0 0 0 0 0
"2603" "FBgn0027499" 1682 551 319 559 491 542 1289
"2604" "FBgn0027500" 5027 2865 1721 1178 986 690 1732
"2605" "FBgn0027503" 3522 1760 1007 1006 831 665 2204
"2606" "FBgn0027504" 4724 1761 898 1119 1097 806 2867
"2607" "FBgn0027505" 3731 2362 1386 921 621 442 1567
"2608" "FBgn0027506" 3051 1175 621 431 465 458 1213
"2609" "FBgn0027507" 7012 4725 2828 1456 795 950 2201
"2610" "FBgn0027508" 3069 1239 814 712 579 549 1309
"2611" "FBgn0027509" 12915 10676 11151 6965 2504 1635 3928
"2612" "FBgn0027512" 3579 2527 1718 951 586 560 1182
"2613" "FBgn0027513" 2857 1898 1178 622 469 485 1138
"2614" "FBgn0027514" 2687 1135 588 578 449 354 707
"2615" "FBgn0027515" 4460 2970 2071 1175 527 445 805
"2616" "FBgn0027518" 8680 4440 2901 1973 1321 1153 2543
"2617" "FBgn0027521" 130 30 24 29 7 33 56
"2618" "FBgn0027524" 8246 7123 6620 2634 887 708 1537
"2619" "FBgn0027525" 21367 19449 20097 19207 18267 12121 13853
"2620" "FBgn0027526" 9414 6909 4184 1383 725 733 1151
"2621" "FBgn0027527" 1 0 0 2 0 1 1
"2622" "FBgn0027528" 1 3 2 0 1 0 0
"2623" "FBgn0027529" 6011 4298 3308 2537 1789 1030 2577
"2624" "FBgn0027532" 5378 3012 1769 1565 1624 1293 3546
"2625" "FBgn0027535" 9085 7732 6290 4693 1795 914 2553
"2626" "FBgn0027537" 47563 40170 41035 28519 9428 5019 10852
"2627" "FBgn0027538" 3706 2063 1294 869 616 470 796
"2628" "FBgn0027539" 5169 3218 2276 1283 803 697 1338
"2629" "FBgn0027544" 0 0 0 0 0 0 0
"2630" "FBgn0027546" 2 1 0 0 0 0 0
"2631" "FBgn0027547" 7639 6665 5783 3937 1307 1263 3468
"2632" "FBgn0027548" 14147 10928 6537 3587 1572 1040 3212
"2633" "FBgn0027549" 13801 12209 11343 9139 3354 1563 3328
"2634" "FBgn0027550" 878 859 1125 1339 1343 466 691
"2635" "FBgn0027552" 3228 3070 2950 2643 1519 830 2689
"2636" "FBgn0027553" 7128 4404 2570 1067 649 561 1599
"2637" "FBgn0027554" 9945 8696 7657 6553 2977 1459 3146
"2638" "FBgn0027556" 373 227 66 135 56 61 329
"2639" "FBgn0027558" 10282 8155 7528 5530 2588 1551 3053
"2640" "FBgn0027560" 37 22 25 48 21 23 29
"2641" "FBgn0027561" 11549 5743 3145 2632 2175 1643 4375
"2642" "FBgn0027562" 1 0 0 0 0 0 10
"2643" "FBgn0027563" 36 25 49 30 10 0 0
